gene	contig	start	stop	strand	family	nb_copy_in_org	partition	persistent_neighbors	shell_neighbors	cloud_neighbors
GCF_001696615.3_ASM169661v3_CDS_0001	NZ_CP032279.1	180	1100	-	GCF_001647675.1_ASM164767v1_CDS_1111	1	persistent	1	0	17
GCF_001696615.3_ASM169661v3_CDS_0002	NZ_CP032279.1	1216	1986	-	GCF_001696615.3_ASM169661v3_CDS_0002	1	cloud	2	0	0
GCF_001696615.3_ASM169661v3_CDS_0003	NZ_CP032279.1	2103	2987	+	GCF_001696615.3_ASM169661v3_CDS_0003	1	persistent	1	0	8
GCF_001696615.3_ASM169661v3_CDS_0004	NZ_CP032279.1	2992	4128	+	GCF_002934695.1_ASM293469v1_CDS_1448	1	persistent	1	0	7
GCF_001696615.3_ASM169661v3_CDS_0005	NZ_CP032279.1	4188	4808	-	GCF_001696615.3_ASM169661v3_CDS_0005	1	cloud	1	0	1
GCF_001696615.3_ASM169661v3_CDS_0006	NZ_CP032279.1	4956	5438	-	GCF_001696615.3_ASM169661v3_CDS_0006	1	cloud	0	0	2
GCF_001696615.3_ASM169661v3_CDS_0007	NZ_CP032279.1	5695	5928	+	GCF_002688565.1_ASM268856v1_CDS_2667	1	cloud	1	0	7
GCF_001696615.3_ASM169661v3_CDS_0008	NZ_CP032279.1	6356	7219	+	GCF_001696615.3_ASM169661v3_CDS_1060	3	cloud	1	0	5
GCF_001696615.3_ASM169661v3_CDS_0009	NZ_CP032279.1	7619	7810	+	GCF_001696615.3_ASM169661v3_CDS_0009	1	cloud	0	0	2
GCF_001696615.3_ASM169661v3_CDS_0010	NZ_CP032279.1	8341	8562	+	GCF_001696615.3_ASM169661v3_CDS_0010	1	cloud	0	0	2
GCF_001696615.3_ASM169661v3_CDS_0011	NZ_CP032279.1	8810	9244	+	GCF_001696615.3_ASM169661v3_CDS_0011	1	cloud	0	0	2
GCF_001696615.3_ASM169661v3_CDS_0012	NZ_CP032279.1	9500	11278	+	GCF_001696615.3_ASM169661v3_CDS_0012	1	cloud	0	0	2
GCF_001696615.3_ASM169661v3_CDS_0013	NZ_CP032279.1	11364	11543	+	GCF_001696615.3_ASM169661v3_CDS_0013	1	cloud	0	0	2
GCF_001696615.3_ASM169661v3_CDS_0014	NZ_CP032279.1	11628	13049	-	GCF_001696615.3_ASM169661v3_CDS_0014	1	cloud	0	0	2
GCF_001696615.3_ASM169661v3_CDS_0015	NZ_CP032279.1	13226	13594	+	GCF_001696615.3_ASM169661v3_CDS_0015	1	cloud	0	0	2
GCF_001696615.3_ASM169661v3_CDS_0016	NZ_CP032279.1	14364	14690	+	GCF_001696615.3_ASM169661v3_CDS_0016	1	cloud	0	0	2
GCF_001696615.3_ASM169661v3_CDS_0017	NZ_CP032279.1	14740	16095	+	GCF_001696615.3_ASM169661v3_CDS_0017	1	cloud	0	0	2
GCF_001696615.3_ASM169661v3_CDS_0018	NZ_CP032279.1	16097	17350	+	GCF_001696615.3_ASM169661v3_CDS_0018	1	cloud	0	1	1
GCF_001696615.3_ASM169661v3_CDS_0019	NZ_CP032279.1	17340	20510	+	GCF_002934695.1_ASM293469v1_CDS_3280	1	shell	0	0	14
GCF_001696615.3_ASM169661v3_CDS_0020	NZ_CP032279.1	20572	21204	-	GCF_001696615.3_ASM169661v3_CDS_0020	1	cloud	0	1	1
GCF_001696615.3_ASM169661v3_CDS_0021	NZ_CP032279.1	21324	22340	+	GCF_001696615.3_ASM169661v3_CDS_0021	1	cloud	0	0	2
GCF_001696615.3_ASM169661v3_CDS_0022	NZ_CP032279.1	22342	24138	+	GCF_001696615.3_ASM169661v3_CDS_0022	1	cloud	0	0	2
GCF_001696615.3_ASM169661v3_CDS_0023	NZ_CP032279.1	24135	25259	+	GCF_001696615.3_ASM169661v3_CDS_0023	1	cloud	0	0	2
GCF_001696615.3_ASM169661v3_CDS_0024	NZ_CP032279.1	25264	26382	+	GCF_001696615.3_ASM169661v3_CDS_0024	1	cloud	0	0	2
GCF_001696615.3_ASM169661v3_CDS_0025	NZ_CP032279.1	26377	27303	-	GCF_001696615.3_ASM169661v3_CDS_0025	1	cloud	0	0	2
GCF_001696615.3_ASM169661v3_CDS_0026	NZ_CP032279.1	27666	27779	-	GCF_001696615.3_ASM169661v3_CDS_0026	1	cloud	0	0	3
GCF_001696615.3_ASM169661v3_CDS_0027	NZ_CP032279.1	27784	27978	-	GCF_001696615.3_ASM169661v3_CDS_0027	1	cloud	0	0	3
GCF_001696615.3_ASM169661v3_CDS_0028	NZ_CP032279.1	28567	28788	+	GCF_001696615.3_ASM169661v3_CDS_0028	1	cloud	0	0	2
GCF_001696615.3_ASM169661v3_CDS_0029	NZ_CP032279.1	29367	29882	+	GCF_001696615.3_ASM169661v3_CDS_0029	1	cloud	0	0	2
GCF_001696615.3_ASM169661v3_CDS_0030	NZ_CP032279.1	30380	30697	+	GCF_001696615.3_ASM169661v3_CDS_0030	1	cloud	0	0	2
GCF_001696615.3_ASM169661v3_CDS_0031	NZ_CP032279.1	31203	31958	+	GCF_001696615.3_ASM169661v3_CDS_0031	1	cloud	0	0	2
GCF_001696615.3_ASM169661v3_CDS_0032	NZ_CP032279.1	31971	33017	+	GCF_002165295.2_ASM216529v2_CDS_1301	1	cloud	0	0	6
