gene	contig	start	stop	strand	family	nb_copy_in_org	partition	persistent_neighbors	shell_neighbors	cloud_neighbors
GCF_002934695.1_ASM293469v1_CDS_0001	NZ_CP026420.1	273	1022	+	GCF_002165255.2_ASM216525v2_CDS_2362	1	persistent	1	0	8
GCF_002934695.1_ASM293469v1_CDS_0002	NZ_CP026420.1	1066	1983	+	GCF_002934695.1_ASM293469v1_CDS_0002	1	cloud	1	0	1
GCF_002934695.1_ASM293469v1_CDS_0003	NZ_CP026420.1	2022	2627	-	GCF_002688565.1_ASM268856v1_CDS_1287	1	cloud	1	0	2
GCF_002934695.1_ASM293469v1_CDS_0004	NZ_CP026420.1	2629	3489	-	GCF_001696615.3_ASM169661v3_CDS_1589	1	persistent	1	0	7
GCF_002934695.1_ASM293469v1_CDS_0005	NZ_CP026420.1	3489	4718	-	GCF_002934695.1_ASM293469v1_CDS_0005	1	persistent	2	0	1
GCF_002934695.1_ASM293469v1_CDS_0006	NZ_CP026420.1	4749	6458	-	GCF_002165305.2_ASM216530v2_CDS_2863	1	persistent	1	0	6
GCF_002934695.1_ASM293469v1_CDS_0007	NZ_CP026420.1	6738	7529	+	GCF_002688565.1_ASM268856v1_CDS_1291	1	cloud	2	0	0
GCF_002934695.1_ASM293469v1_CDS_0008	NZ_CP026420.1	7543	7872	+	GCF_002165305.2_ASM216530v2_CDS_2861	1	persistent	1	0	6
GCF_002934695.1_ASM293469v1_CDS_0009	NZ_CP026420.1	8837	9361	+	GCF_001696615.3_ASM169661v3_CDS_1584	1	persistent	2	0	2
GCF_002934695.1_ASM293469v1_CDS_0010	NZ_CP026420.1	9397	10881	+	GCF_002165255.2_ASM216525v2_CDS_2353	1	persistent	2	0	0
GCF_002934695.1_ASM293469v1_CDS_0011	NZ_CP026420.1	10892	13603	+	GCF_001696615.3_ASM169661v3_CDS_1582	1	persistent	2	0	0
GCF_002934695.1_ASM293469v1_CDS_0012	NZ_CP026420.1	13603	14007	+	GCF_002688565.1_ASM268856v1_CDS_1296	1	persistent	2	0	2
GCF_002934695.1_ASM293469v1_CDS_0013	NZ_CP026420.1	14087	14485	-	GCF_002165255.2_ASM216525v2_CDS_2350	1	persistent	2	0	1
GCF_002934695.1_ASM293469v1_CDS_0014	NZ_CP026420.1	14496	14771	-	GCF_001612555.1_ASM161255v1_CDS_2897	1	persistent	1	0	10
GCF_002934695.1_ASM293469v1_CDS_0015	NZ_CP026420.1	14768	15286	-	GCF_002934695.1_ASM293469v1_CDS_0015	1	cloud	1	0	1
GCF_002934695.1_ASM293469v1_CDS_0016	NZ_CP026420.1	15286	17094	-	GCF_002934695.1_ASM293469v1_CDS_0016	1	cloud	1	0	2
GCF_002934695.1_ASM293469v1_CDS_0017	NZ_CP026420.1	17094	17459	-	GCF_002688565.1_ASM268856v1_CDS_1301	1	persistent	1	0	6
GCF_002934695.1_ASM293469v1_CDS_0018	NZ_CP026420.1	17464	20301	-	GCF_002165295.2_ASM216529v2_CDS_2982	1	persistent	2	0	9
GCF_002934695.1_ASM293469v1_CDS_0019	NZ_CP026420.1	20739	22133	-	GCF_002934695.1_ASM293469v1_CDS_0019	1	cloud	2	0	0
GCF_002934695.1_ASM293469v1_CDS_0020	NZ_CP026420.1	22173	23687	-	GCF_002934695.1_ASM293469v1_CDS_0020	1	persistent	2	0	10
GCF_002934695.1_ASM293469v1_CDS_0021	NZ_CP026420.1	23695	24477	-	GCF_001612555.1_ASM161255v1_CDS_2890	1	persistent	2	0	6
GCF_002934695.1_ASM293469v1_CDS_0022	NZ_CP026420.1	24693	25580	-	GCF_001647675.1_ASM164767v1_CDS_2207	1	persistent	2	0	5
GCF_002934695.1_ASM293469v1_CDS_0023	NZ_CP026420.1	25876	27153	-	GCF_001278715.1_ASM127871v1_CDS_1874	1	persistent	2	0	1
GCF_002934695.1_ASM293469v1_CDS_0024	NZ_CP026420.1	27472	29133	+	GCA_001581975.1_ASM158197v1_CDS_0281	1	persistent	2	0	9
GCF_002934695.1_ASM293469v1_CDS_0025	NZ_CP026420.1	29177	29587	-	GCF_002934695.1_ASM293469v1_CDS_0025	1	cloud	2	0	0
GCF_002934695.1_ASM293469v1_CDS_0026	NZ_CP026420.1	29907	30248	-	GCF_002165305.2_ASM216530v2_CDS_0234	1	persistent	2	0	5
GCF_002934695.1_ASM293469v1_CDS_0027	NZ_CP026420.1	30637	32145	-	GCF_001647675.1_ASM164767v1_CDS_2203	1	persistent	2	0	12
GCF_002934695.1_ASM293469v1_CDS_0028	NZ_CP026420.1	32285	32590	-	GCF_002934695.1_ASM293469v1_CDS_0028	1	cloud	1	0	1
GCF_002934695.1_ASM293469v1_CDS_0029	NZ_CP026420.1	32959	33528	+	GCF_002934695.1_ASM293469v1_CDS_2989	5	cloud	5	0	24
GCF_002934695.1_ASM293469v1_CDS_0030	NZ_CP026420.1	33615	34049	+	GCF_002934695.1_ASM293469v1_CDS_2988	6	cloud	5	1	23
GCF_002934695.1_ASM293469v1_CDS_0031	NZ_CP026420.1	34175	35119	+	GCF_002165305.2_ASM216530v2_CDS_0237	1	persistent	2	0	11
GCF_002934695.1_ASM293469v1_CDS_0032	NZ_CP026420.1	35400	36362	+	GCF_001647675.1_ASM164767v1_CDS_2680	6	cloud	17	1	23
GCF_002934695.1_ASM293469v1_CDS_0033	NZ_CP026420.1	36500	37519	+	GCF_002165295.2_ASM216529v2_CDS_0253	1	persistent	2	0	3
