gene	contig	start	stop	strand	family	nb_copy_in_org	partition	persistent_neighbors	shell_neighbors	cloud_neighbors
GCF_002165295.2_ASM216529v2_CDS_0001	NZ_CP032143.1	1	1380	+	GCA_001581975.1_ASM158197v1_CDS_3764	1	persistent	2	0	0
GCF_002165295.2_ASM216529v2_CDS_0002	NZ_CP032143.1	1494	2642	+	GCF_001278715.1_ASM127871v1_CDS_1590	1	persistent	2	0	0
GCF_002165295.2_ASM216529v2_CDS_0003	NZ_CP032143.1	2664	3746	+	GCF_001278715.1_ASM127871v1_CDS_1589	1	persistent	2	0	0
GCF_002165295.2_ASM216529v2_CDS_0004	NZ_CP032143.1	3799	6267	+	GCF_001612555.1_ASM161255v1_CDS_0004	1	persistent	1	0	10
GCF_002165295.2_ASM216529v2_CDS_0005	NZ_CP032143.1	6455	6814	+	GCF_002165295.2_ASM216529v2_CDS_0005	1	cloud	2	0	0
GCF_002165295.2_ASM216529v2_CDS_0006	NZ_CP032143.1	7674	9608	-	GCA_001581975.1_ASM158197v1_CDS_3770	1	persistent	1	1	16
GCF_002165295.2_ASM216529v2_CDS_0007	NZ_CP032143.1	9845	10852	+	GCF_002165295.2_ASM216529v2_CDS_0007	1	cloud	2	0	0
GCF_002165295.2_ASM216529v2_CDS_0008	NZ_CP032143.1	11108	12118	+	GCF_002688565.1_ASM268856v1_CDS_0999	1	persistent	1	1	10
GCF_002165295.2_ASM216529v2_CDS_0009	NZ_CP032143.1	12253	13248	+	GCF_002165295.2_ASM216529v2_CDS_0009	1	cloud	2	0	0
GCF_002165295.2_ASM216529v2_CDS_0010	NZ_CP032143.1	13304	14311	+	GCF_002165305.2_ASM216530v2_CDS_0009	1	persistent	2	0	1
GCF_002165295.2_ASM216529v2_CDS_0011	NZ_CP032143.1	14433	14768	+	GCF_002934695.1_ASM293469v1_CDS_2831	1	persistent	3	0	4
GCF_002165295.2_ASM216529v2_CDS_0012	NZ_CP032143.1	14824	15666	-	GCF_002165295.2_ASM216529v2_CDS_0012	1	cloud	2	0	0
GCF_002165295.2_ASM216529v2_CDS_0013	NZ_CP032143.1	15799	16926	-	GCF_002688565.1_ASM268856v1_CDS_1048	1	persistent	3	0	3
GCF_002165295.2_ASM216529v2_CDS_0014	NZ_CP032143.1	17007	18221	+	GCF_002688565.1_ASM268856v1_CDS_1049	1	persistent	2	0	9
GCF_002165295.2_ASM216529v2_CDS_0015	NZ_CP032143.1	18698	19729	+	GCF_002165295.2_ASM216529v2_CDS_0015	1	cloud	1	0	1
GCF_002165295.2_ASM216529v2_CDS_0016	NZ_CP032143.1	19747	20553	+	GCF_002165295.2_ASM216529v2_CDS_0016	1	cloud	0	0	2
GCF_002165295.2_ASM216529v2_CDS_0017	NZ_CP032143.1	20556	21398	+	GCF_002165295.2_ASM216529v2_CDS_0017	1	cloud	0	0	2
GCF_002165295.2_ASM216529v2_CDS_0018	NZ_CP032143.1	21757	22620	+	GCF_002165295.2_ASM216529v2_CDS_0018	1	cloud	0	0	2
GCF_002165295.2_ASM216529v2_CDS_0019	NZ_CP032143.1	22740	23372	-	GCF_002165295.2_ASM216529v2_CDS_0019	1	cloud	0	0	2
GCF_002165295.2_ASM216529v2_CDS_0020	NZ_CP032143.1	23586	25562	+	GCF_002165295.2_ASM216529v2_CDS_0020	1	cloud	0	0	2
GCF_002165295.2_ASM216529v2_CDS_0021	NZ_CP032143.1	31504	32223	+	GCF_002165295.2_ASM216529v2_CDS_0021	1	cloud	0	0	2
GCF_002165295.2_ASM216529v2_CDS_0022	NZ_CP032143.1	32411	32809	+	GCF_002165295.2_ASM216529v2_CDS_0022	1	cloud	0	0	2
GCF_002165295.2_ASM216529v2_CDS_0023	NZ_CP032143.1	32816	34177	+	GCF_002165295.2_ASM216529v2_CDS_0023	1	cloud	0	0	2
GCF_002165295.2_ASM216529v2_CDS_0024	NZ_CP032143.1	34506	35219	-	GCF_002165295.2_ASM216529v2_CDS_0024	1	cloud	0	0	2
GCF_002165295.2_ASM216529v2_CDS_0025	NZ_CP032143.1	35357	36814	+	GCF_001612555.1_ASM161255v1_CDS_0023	1	cloud	1	0	7
GCF_002165295.2_ASM216529v2_CDS_0026	NZ_CP032143.1	36840	37424	+	GCF_002165295.2_ASM216529v2_CDS_0026	1	cloud	0	0	2
GCF_002165295.2_ASM216529v2_CDS_0027	NZ_CP032143.1	37755	39239	+	GCF_002934695.1_ASM293469v1_CDS_2883	1	cloud	0	0	6
GCF_002165295.2_ASM216529v2_CDS_0028	NZ_CP032143.1	39241	39351	+	GCF_002165295.2_ASM216529v2_CDS_0028	1	cloud	0	0	2
GCF_002165295.2_ASM216529v2_CDS_0029	NZ_CP032143.1	39428	40735	-	GCF_001612555.1_ASM161255v1_CDS_0028	1	cloud	0	0	4
GCF_002165295.2_ASM216529v2_CDS_0030	NZ_CP032143.1	40732	41775	-	GCF_002165295.2_ASM216529v2_CDS_0030	1	cloud	0	0	2
GCF_002165295.2_ASM216529v2_CDS_0031	NZ_CP032143.1	42118	49164	+	GCF_002165295.2_ASM216529v2_CDS_0031	1	cloud	0	0	2
GCF_002165295.2_ASM216529v2_CDS_0032	NZ_CP032143.1	49231	50046	+	GCF_002165295.2_ASM216529v2_CDS_0032	1	cloud	1	0	1
GCF_002165295.2_ASM216529v2_CDS_0033	NZ_CP032143.1	50469	52256	+	GCF_002165255.2_ASM216525v2_CDS_0024	1	persistent	4	0	6
GCF_002165295.2_ASM216529v2_CDS_0034	NZ_CP032143.1	52500	53819	+	GCF_002934695.1_ASM293469v1_CDS_2890	1	persistent	2	0	5
GCF_002165295.2_ASM216529v2_CDS_0035	NZ_CP032143.1	53800	54087	+	GCF_002165295.2_ASM216529v2_CDS_0035	1	cloud	1	0	1
GCF_002165295.2_ASM216529v2_CDS_0036	NZ_CP032143.1	54107	55531	-	GCF_002165295.2_ASM216529v2_CDS_0036	1	cloud	0	0	2
GCF_002165295.2_ASM216529v2_CDS_0037	NZ_CP032143.1	55725	56468	+	GCF_001612555.1_ASM161255v1_CDS_0038	1	cloud	0	0	8
GCF_002165295.2_ASM216529v2_CDS_0038	NZ_CP032143.1	56519	57427	-	GCF_002165295.2_ASM216529v2_CDS_0038	1	cloud	1	0	1
GCF_002165295.2_ASM216529v2_CDS_0039	NZ_CP032143.1	57582	58883	-	GCF_002688565.1_ASM268856v1_CDS_1071	1	persistent	1	0	7
GCF_002165295.2_ASM216529v2_CDS_0040	NZ_CP032143.1	59220	61910	-	GCF_002165255.2_ASM216525v2_CDS_0027	1	persistent	2	0	12
GCF_002165295.2_ASM216529v2_CDS_0041	NZ_CP032143.1	62339	63055	+	GCF_001647675.1_ASM164767v1_CDS_2523	1	persistent	2	1	15
GCF_002165295.2_ASM216529v2_CDS_0042	NZ_CP032143.1	63190	63327	+	GCF_002165295.2_ASM216529v2_CDS_0042	1	cloud	1	0	1
GCF_002165295.2_ASM216529v2_CDS_0043	NZ_CP032143.1	63347	65545	+	GCF_002165295.2_ASM216529v2_CDS_0043	1	cloud	0	0	2
GCF_002165295.2_ASM216529v2_CDS_0044	NZ_CP032143.1	65619	66785	-	GCF_002165295.2_ASM216529v2_CDS_0044	1	cloud	1	0	1
GCF_002165295.2_ASM216529v2_CDS_0045	NZ_CP032143.1	66971	67816	-	GCA_001581975.1_ASM158197v1_CDS_3699	1	persistent	3	0	10
GCF_002165295.2_ASM216529v2_CDS_0046	NZ_CP032143.1	67991	68569	+	GCF_002165255.2_ASM216525v2_CDS_2645	1	persistent	2	0	0
GCF_002165295.2_ASM216529v2_CDS_0047	NZ_CP032143.1	68666	70213	+	GCF_002165305.2_ASM216530v2_CDS_3100	1	persistent	2	0	8
GCF_002165295.2_ASM216529v2_CDS_0048	NZ_CP032143.1	70285	70977	-	GCF_002165295.2_ASM216529v2_CDS_0048	1	cloud	1	1	0
GCF_002165295.2_ASM216529v2_CDS_0049	NZ_CP032143.1	71031	71735	-	GCF_001647675.1_ASM164767v1_CDS_2413	1	shell	0	0	11
GCF_002165295.2_ASM216529v2_CDS_0050	NZ_CP032143.1	71975	72382	-	GCF_002165295.2_ASM216529v2_CDS_0050	1	cloud	0	1	1
GCF_002165295.2_ASM216529v2_CDS_0051	NZ_CP032143.1	72473	73909	+	GCF_002165295.2_ASM216529v2_CDS_0051	1	cloud	1	0	1
GCF_002165295.2_ASM216529v2_CDS_0052	NZ_CP032143.1	73984	75006	-	GCF_002688565.1_ASM268856v1_CDS_1084	1	persistent	0	0	15
GCF_002165295.2_ASM216529v2_CDS_0053	NZ_CP032143.1	75031	75594	-	GCF_002165295.2_ASM216529v2_CDS_0053	1	cloud	1	0	1
GCF_002165295.2_ASM216529v2_CDS_0054	NZ_CP032143.1	75613	75861	-	GCF_002165295.2_ASM216529v2_CDS_0054	1	cloud	0	0	2
GCF_002165295.2_ASM216529v2_CDS_0055	NZ_CP032143.1	75879	76418	-	GCF_002165295.2_ASM216529v2_CDS_0055	1	cloud	0	0	2
GCF_002165295.2_ASM216529v2_CDS_0056	NZ_CP032143.1	76483	77517	-	GCF_002165295.2_ASM216529v2_CDS_0056	1	cloud	0	0	2
GCF_002165295.2_ASM216529v2_CDS_0057	NZ_CP032143.1	77619	77981	-	GCF_001278715.1_ASM127871v1_CDS_1534	1	cloud	0	0	5
GCF_002165295.2_ASM216529v2_CDS_0058	NZ_CP032143.1	78075	78815	-	GCF_002165295.2_ASM216529v2_CDS_0058	1	cloud	1	0	1
GCF_002165295.2_ASM216529v2_CDS_0059	NZ_CP032143.1	78985	79143	-	GCA_001581975.1_ASM158197v1_CDS_0041	1	persistent	1	0	11
GCF_002165295.2_ASM216529v2_CDS_0060	NZ_CP032143.1	79287	79787	+	GCF_002165295.2_ASM216529v2_CDS_0060	1	cloud	1	0	1
GCF_002165295.2_ASM216529v2_CDS_0061	NZ_CP032143.1	79784	80254	-	GCF_002165295.2_ASM216529v2_CDS_0061	1	cloud	0	0	2
GCF_002165295.2_ASM216529v2_CDS_0062	NZ_CP032143.1	80336	82447	-	GCF_002165295.2_ASM216529v2_CDS_0062	1	cloud	1	0	1
GCF_002165295.2_ASM216529v2_CDS_0063	NZ_CP032143.1	82692	84017	+	GCF_002165305.2_ASM216530v2_CDS_0061	1	persistent	1	0	13
GCF_002165295.2_ASM216529v2_CDS_0064	NZ_CP032143.1	84117	84836	-	GCF_002688565.1_ASM268856v1_CDS_0953	1	persistent	1	0	12
GCF_002165295.2_ASM216529v2_CDS_0065	NZ_CP032143.1	84874	85482	-	GCF_002165295.2_ASM216529v2_CDS_0065	1	cloud	2	0	0
GCF_002165295.2_ASM216529v2_CDS_0066	NZ_CP032143.1	85495	86535	-	GCF_002165255.2_ASM216525v2_CDS_0055	1	persistent	0	0	16
