gene	contig	start	stop	strand	family	nb_copy_in_org	partition	persistent_neighbors	shell_neighbors	cloud_neighbors
GCA_005280395.1_ASM528039v1_CDS_0001	CP040053.1	200	553	-	GCA_000189735.2_ASM18973v2_CDS_3284	2	persistent	2	0	0
GCA_005280395.1_ASM528039v1_CDS_0002	CP040053.1	1154	1354	-	GCA_000189735.2_ASM18973v2_CDS_3283	5	persistent	2	0	0
GCA_005280395.1_ASM528039v1_CDS_0003	CP040053.1	1499	1687	-	GCA_000189735.2_ASM18973v2_CDS_3283	5	persistent	2	0	0
GCA_005280395.1_ASM528039v1_CDS_0004	CP040053.1	1687	2109	-	GCA_000189735.2_ASM18973v2_CDS_3283	5	persistent	2	0	0
GCA_005280395.1_ASM528039v1_CDS_0005	CP040053.1	2078	2203	-	GCA_000189735.2_ASM18973v2_CDS_3283	5	persistent	2	0	0
GCA_005280395.1_ASM528039v1_CDS_0006	CP040053.1	2205	2456	-	GCA_000189735.2_ASM18973v2_CDS_3282	3	persistent	2	0	0
GCA_005280395.1_ASM528039v1_CDS_0007	CP040053.1	2494	2739	-	GCA_000189735.2_ASM18973v2_CDS_3282	3	persistent	2	0	0
GCA_005280395.1_ASM528039v1_CDS_0008	CP040053.1	2820	2939	-	GCA_005280395.1_ASM528039v1_CDS_4063	3	persistent	2	0	0
GCA_005280395.1_ASM528039v1_CDS_0009	CP040053.1	2959	3474	-	GCA_005280395.1_ASM528039v1_CDS_4063	3	persistent	2	0	0
GCA_005280395.1_ASM528039v1_CDS_0010	CP040053.1	3660	3914	-	GCA_005280395.1_ASM528039v1_CDS_4064	2	persistent	2	0	0
GCA_005280395.1_ASM528039v1_CDS_0011	CP040053.1	4044	5123	-	GCA_000015425.1_ASM1542v1_CDS_3103	5	persistent	2	0	0
GCA_005280395.1_ASM528039v1_CDS_0012	CP040053.1	5290	5712	-	GCA_000015425.1_ASM1542v1_CDS_3103	5	persistent	2	0	0
GCA_005280395.1_ASM528039v1_CDS_0013	CP040053.1	5745	5933	-	GCA_000015425.1_ASM1542v1_CDS_3103	5	persistent	2	0	0
GCA_005280395.1_ASM528039v1_CDS_0014	CP040053.1	6294	6500	+	GCA_000015425.1_ASM1542v1_CDS_3104	2	persistent	2	0	0
GCA_005280395.1_ASM528039v1_CDS_0015	CP040053.1	6576	6749	+	GCA_000015425.1_ASM1542v1_CDS_3105	3	persistent	3	1	0
GCA_005280395.1_ASM528039v1_CDS_0016	CP040053.1	6709	7101	+	GCA_000015425.1_ASM1542v1_CDS_3105	3	persistent	3	1	0
GCA_005280395.1_ASM528039v1_CDS_0017	CP040053.1	7226	7597	-	GCA_005280355.1_ASM528035v1_CDS_3115	3	persistent	3	0	1
GCA_005280395.1_ASM528039v1_CDS_0018	CP040053.1	7614	8030	-	GCA_005280355.1_ASM528035v1_CDS_3115	3	persistent	3	0	1
GCA_005280395.1_ASM528039v1_CDS_0019	CP040053.1	8036	8158	-	GCA_005280395.1_ASM528039v1_CDS_0019	1	cloud	2	0	0
GCA_005280395.1_ASM528039v1_CDS_0020	CP040053.1	8304	8753	+	GCA_005280355.1_ASM528035v1_CDS_3116	2	persistent	2	0	1
GCA_005280395.1_ASM528039v1_CDS_0021	CP040053.1	8821	9072	-	GCA_005280355.1_ASM528035v1_CDS_3117	3	persistent	2	0	1
GCA_005280395.1_ASM528039v1_CDS_0022	CP040053.1	9102	9947	-	GCA_005280355.1_ASM528035v1_CDS_3117	3	persistent	2	0	1
GCA_005280395.1_ASM528039v1_CDS_0023	CP040053.1	10965	11444	+	GCA_003627485.2_ASM362748v2_CDS_1008	2	persistent	2	0	1
GCA_005280395.1_ASM528039v1_CDS_0024	CP040053.1	11444	11548	+	GCA_003359255.2_ASM335925v2_CDS_1024	2	persistent	2	0	0
GCA_005280395.1_ASM528039v1_CDS_0025	CP040053.1	11821	12357	+	GCA_002009115.1_ASM200911v1_CDS_2486	4	persistent	2	0	0
GCA_005280395.1_ASM528039v1_CDS_0026	CP040053.1	12354	13460	+	GCA_002009115.1_ASM200911v1_CDS_2486	4	persistent	2	0	0
GCA_005280395.1_ASM528039v1_CDS_0027	CP040053.1	13671	14294	+	GCA_003012895.2_ASM301289v2_CDS_0082	3	persistent	2	0	0
GCA_005280395.1_ASM528039v1_CDS_0028	CP040053.1	14946	15536	+	GCA_000307975.2_ASM30797v2_CDS_2661	5	persistent	2	0	0
GCA_005280395.1_ASM528039v1_CDS_0029	CP040053.1	15857	16540	+	GCA_000307975.2_ASM30797v2_CDS_2661	5	persistent	2	0	0
GCA_005280395.1_ASM528039v1_CDS_0030	CP040053.1	16626	16883	+	GCA_000307975.2_ASM30797v2_CDS_2661	5	persistent	2	0	0
GCA_005280395.1_ASM528039v1_CDS_0031	CP040053.1	17268	17453	+	GCA_000307975.2_ASM30797v2_CDS_2661	5	persistent	2	0	0
GCA_005280395.1_ASM528039v1_CDS_0032	CP040053.1	18290	18445	+	GCA_000307975.2_ASM30797v2_CDS_2660	4	persistent	2	0	0
GCA_005280395.1_ASM528039v1_CDS_0033	CP040053.1	18506	18637	+	GCA_000307975.2_ASM30797v2_CDS_2660	4	persistent	2	0	0
GCA_005280395.1_ASM528039v1_CDS_0034	CP040053.1	18758	18964	+	GCA_000307975.2_ASM30797v2_CDS_2660	4	persistent	2	0	0
GCA_005280395.1_ASM528039v1_CDS_0035	CP040053.1	19020	19142	+	GCA_000307975.2_ASM30797v2_CDS_2659	5	persistent	2	0	1
GCA_005280395.1_ASM528039v1_CDS_0036	CP040053.1	19200	19409	+	GCA_000307975.2_ASM30797v2_CDS_2659	5	persistent	2	0	1
GCA_005280395.1_ASM528039v1_CDS_0037	CP040053.1	19654	20034	+	GCA_000307975.2_ASM30797v2_CDS_2659	5	persistent	2	0	1
GCA_005280395.1_ASM528039v1_CDS_0038	CP040053.1	20024	20158	+	GCA_000307975.2_ASM30797v2_CDS_2659	5	persistent	2	0	1
GCA_005280395.1_ASM528039v1_CDS_0039	CP040053.1	20310	20501	+	GCA_005280395.1_ASM528039v1_CDS_0039	1	cloud	2	0	0
GCA_005280395.1_ASM528039v1_CDS_0040	CP040053.1	20602	21489	+	GCA_002009115.1_ASM200911v1_CDS_2491	2	persistent	2	0	2
GCA_005280395.1_ASM528039v1_CDS_0041	CP040053.1	21786	22349	+	GCA_002009115.1_ASM200911v1_CDS_2492	4	persistent	2	0	2
GCA_005280395.1_ASM528039v1_CDS_0042	CP040053.1	22346	22501	+	GCA_002009115.1_ASM200911v1_CDS_2492	4	persistent	2	0	2
GCA_005280395.1_ASM528039v1_CDS_0043	CP040053.1	22522	22677	+	GCA_002009115.1_ASM200911v1_CDS_2492	4	persistent	2	0	2
GCA_005280395.1_ASM528039v1_CDS_0044	CP040053.1	23696	23815	-	GCA_005280395.1_ASM528039v1_CDS_0044	1	cloud	2	0	0
GCA_005280395.1_ASM528039v1_CDS_0045	CP040053.1	24743	25042	+	GCA_002009115.1_ASM200911v1_CDS_2494	2	persistent	2	0	3
GCA_005280395.1_ASM528039v1_CDS_0046	CP040053.1	26584	26769	+	GCA_005280395.1_ASM528039v1_CDS_0046	1	cloud	2	0	0
GCA_005280395.1_ASM528039v1_CDS_0047	CP040053.1	27308	27622	+	GCA_003627485.2_ASM362748v2_CDS_1023	20	persistent	5	0	6
GCA_005280395.1_ASM528039v1_CDS_0048	CP040053.1	27570	28247	-	GCA_005280395.1_ASM528039v1_CDS_0048	1	cloud	1	0	1
GCA_005280395.1_ASM528039v1_CDS_0049	CP040053.1	28635	28874	+	GCA_005280395.1_ASM528039v1_CDS_4088	5	cloud	2	0	1
GCA_005280395.1_ASM528039v1_CDS_0050	CP040053.1	29129	29365	+	GCA_003627485.2_ASM362748v2_CDS_1023	20	persistent	5	0	6
GCA_005280395.1_ASM528039v1_CDS_0051	CP040053.1	29577	30047	+	GCA_003627485.2_ASM362748v2_CDS_1023	20	persistent	5	0	6
GCA_005280395.1_ASM528039v1_CDS_0052	CP040053.1	30526	30687	+	GCA_005280395.1_ASM528039v1_CDS_4088	5	cloud	2	0	1
GCA_005280395.1_ASM528039v1_CDS_0053	CP040053.1	30704	31507	+	GCA_003627485.2_ASM362748v2_CDS_1023	20	persistent	5	0	6
GCA_005280395.1_ASM528039v1_CDS_0054	CP040053.1	31561	31989	+	GCA_005280395.1_ASM528039v1_CDS_4088	5	cloud	2	0	1
GCA_005280395.1_ASM528039v1_CDS_0055	CP040053.1	31973	32617	+	GCA_003627485.2_ASM362748v2_CDS_1023	20	persistent	5	0	6
GCA_005280395.1_ASM528039v1_CDS_0056	CP040053.1	32592	32942	+	GCA_003627485.2_ASM362748v2_CDS_1023	20	persistent	5	0	6
GCA_005280395.1_ASM528039v1_CDS_0057	CP040053.1	32939	34420	+	GCA_003627485.2_ASM362748v2_CDS_1023	20	persistent	5	0	6
GCA_005280395.1_ASM528039v1_CDS_0058	CP040053.1	34374	34727	+	GCA_003627485.2_ASM362748v2_CDS_1023	20	persistent	5	0	6
GCA_005280395.1_ASM528039v1_CDS_0059	CP040053.1	34840	35121	+	GCA_003627485.2_ASM362748v2_CDS_1023	20	persistent	5	0	6
GCA_005280395.1_ASM528039v1_CDS_0060	CP040053.1	35207	35662	+	GCA_003627485.2_ASM362748v2_CDS_1023	20	persistent	5	0	6
GCA_005280395.1_ASM528039v1_CDS_0061	CP040053.1	35637	36629	+	GCA_003627485.2_ASM362748v2_CDS_1023	20	persistent	5	0	6
GCA_005280395.1_ASM528039v1_CDS_0062	CP040053.1	36583	37029	+	GCA_005280395.1_ASM528039v1_CDS_0065	5	cloud	1	0	0
GCA_005280395.1_ASM528039v1_CDS_0063	CP040053.1	37047	37703	+	GCA_003627485.2_ASM362748v2_CDS_1023	20	persistent	5	0	6
GCA_005280395.1_ASM528039v1_CDS_0064	CP040053.1	37700	37825	+	GCA_005280395.1_ASM528039v1_CDS_0065	5	cloud	1	0	0
GCA_005280395.1_ASM528039v1_CDS_0065	CP040053.1	37816	38355	+	GCA_005280395.1_ASM528039v1_CDS_0065	5	cloud	1	0	0
GCA_005280395.1_ASM528039v1_CDS_0066	CP040053.1	38552	40162	+	GCA_003627485.2_ASM362748v2_CDS_1023	20	persistent	5	0	6
GCA_005280395.1_ASM528039v1_CDS_0067	CP040053.1	40197	45503	+	GCA_005280395.1_ASM528039v1_CDS_0067	11	cloud	2	0	0
GCA_005280395.1_ASM528039v1_CDS_0068	CP040053.1	45648	47303	+	GCA_005280355.1_ASM528035v1_CDS_3134	4	persistent	3	0	5
GCA_005280395.1_ASM528039v1_CDS_0069	CP040053.1	47300	47782	+	GCA_005280395.1_ASM528039v1_CDS_0069	1	cloud	2	0	0
GCA_005280395.1_ASM528039v1_CDS_0070	CP040053.1	47811	49025	+	GCA_002009115.1_ASM200911v1_CDS_2503	2	persistent	2	0	3
GCA_005280395.1_ASM528039v1_CDS_0071	CP040053.1	49022	49720	-	GCA_002762545.2_ASM276254v2_CDS_2101	2	persistent	2	0	0
GCA_005280395.1_ASM528039v1_CDS_0072	CP040053.1	49821	50150	+	GCA_002762545.2_ASM276254v2_CDS_2102	2	persistent	2	0	0
GCA_005280395.1_ASM528039v1_CDS_0073	CP040053.1	50207	50644	-	GCA_003012895.2_ASM301289v2_CDS_0060	2	persistent	3	0	0
GCA_005280395.1_ASM528039v1_CDS_0074	CP040053.1	50766	51398	-	GCA_002762545.2_ASM276254v2_CDS_2104	2	persistent	3	0	1
GCA_005280395.1_ASM528039v1_CDS_0075	CP040053.1	51511	51903	-	GCA_005280395.1_ASM528039v1_CDS_0075	2	cloud	1	0	1
GCA_005280395.1_ASM528039v1_CDS_0076	CP040053.1	52044	52631	+	GCA_005280395.1_ASM528039v1_CDS_0076	3	cloud	1	0	2
GCA_005280395.1_ASM528039v1_CDS_0077	CP040053.1	52713	53189	-	GCA_003359255.2_ASM335925v2_CDS_1055	1	persistent	2	0	1
GCA_005280395.1_ASM528039v1_CDS_0078	CP040053.1	53277	56507	-	GCA_003012895.2_ASM301289v2_CDS_0056	1	persistent	2	0	0
GCA_005280395.1_ASM528039v1_CDS_0079	CP040053.1	56522	57661	-	GCA_003359255.2_ASM335925v2_CDS_1058	1	persistent	2	0	0
GCA_005280395.1_ASM528039v1_CDS_0080	CP040053.1	57975	58562	+	GCA_003359255.2_ASM335925v2_CDS_1059	1	persistent	2	0	0
GCA_005280395.1_ASM528039v1_CDS_0081	CP040053.1	58622	59158	-	GCA_003359255.2_ASM335925v2_CDS_1060	1	persistent	2	0	0
GCA_005280395.1_ASM528039v1_CDS_0082	CP040053.1	59173	59496	-	GCA_003012895.2_ASM301289v2_CDS_0052	1	persistent	2	0	0
GCA_005280395.1_ASM528039v1_CDS_0083	CP040053.1	59696	60346	+	GCA_005280395.1_ASM528039v1_CDS_0083	1	persistent	2	0	0
GCA_005280395.1_ASM528039v1_CDS_0084	CP040053.1	60481	62376	+	GCA_005280395.1_ASM528039v1_CDS_0084	2	persistent	2	0	2
GCA_005280395.1_ASM528039v1_CDS_0085	CP040053.1	62507	63358	+	GCA_003627485.2_ASM362748v2_CDS_1040	1	persistent	2	0	0
GCA_005280395.1_ASM528039v1_CDS_0086	CP040053.1	63493	63807	+	GCA_005280395.1_ASM528039v1_CDS_0086	1	persistent	3	1	0
GCA_005280395.1_ASM528039v1_CDS_0087	CP040053.1	63808	64173	-	GCA_002009115.1_ASM200911v1_CDS_2518	1	persistent	2	1	0
