gene	contig	start	stop	strand	family	nb_copy_in_org	partition	persistent_neighbors	shell_neighbors	cloud_neighbors
GCA_003627485.2_ASM362748v2_CDS_0001	CP035930.1	676	810	+	GCA_000189735.2_ASM18973v2_CDS_3251	7	persistent	2	0	3
GCA_003627485.2_ASM362748v2_CDS_0002	CP035930.1	840	1046	+	GCA_003627485.2_ASM362748v2_CDS_0002	1	cloud	1	0	0
GCA_003627485.2_ASM362748v2_CDS_0003	CP035930.1	1021	1227	+	GCA_000189735.2_ASM18973v2_CDS_3251	7	persistent	2	0	3
GCA_003627485.2_ASM362748v2_CDS_0004	CP035930.1	1312	1935	+	GCA_000189735.2_ASM18973v2_CDS_3252	5	persistent	2	0	0
GCA_003627485.2_ASM362748v2_CDS_0005	CP035930.1	1914	2477	+	GCA_000189735.2_ASM18973v2_CDS_3252	5	persistent	2	0	0
GCA_003627485.2_ASM362748v2_CDS_0006	CP035930.1	2499	2909	+	GCA_000189735.2_ASM18973v2_CDS_3253	4	persistent	3	0	3
GCA_003627485.2_ASM362748v2_CDS_0007	CP035930.1	3506	4282	+	GCA_000307975.2_ASM30797v2_CDS_3302	13	persistent	9	0	6
GCA_003627485.2_ASM362748v2_CDS_0008	CP035930.1	4254	4496	+	GCA_003359255.2_ASM335925v2_CDS_4964	1	cloud	1	0	1
GCA_003627485.2_ASM362748v2_CDS_0009	CP035930.1	4466	4867	+	GCA_000307975.2_ASM30797v2_CDS_3302	13	persistent	9	0	6
GCA_003627485.2_ASM362748v2_CDS_0010	CP035930.1	5383	6372	-	GCA_003627485.2_ASM362748v2_CDS_0010	1	cloud	1	0	1
GCA_003627485.2_ASM362748v2_CDS_0011	CP035930.1	6819	7121	+	GCA_003627485.2_ASM362748v2_CDS_0011	1	cloud	1	0	1
GCA_003627485.2_ASM362748v2_CDS_0012	CP035930.1	7132	7350	+	GCA_000307975.2_ASM30797v2_CDS_3433	4	persistent	5	1	2
GCA_003627485.2_ASM362748v2_CDS_0013	CP035930.1	7455	8096	-	GCA_000307975.2_ASM30797v2_CDS_1378	5	persistent	4	0	4
GCA_003627485.2_ASM362748v2_CDS_0014	CP035930.1	8217	8411	-	GCA_005280355.1_ASM528035v1_CDS_2539	3	cloud	3	0	0
GCA_003627485.2_ASM362748v2_CDS_0015	CP035930.1	8697	8969	-	GCA_003627485.2_ASM362748v2_CDS_0467	5	persistent	2	0	4
GCA_003627485.2_ASM362748v2_CDS_0016	CP035930.1	9252	9593	+	GCA_005280355.1_ASM528035v1_CDS_0446	22	persistent	56	2	10
GCA_003627485.2_ASM362748v2_CDS_0017	CP035930.1	9547	10101	+	GCA_003012895.2_ASM301289v2_CDS_0466	23	persistent	68	3	8
GCA_003627485.2_ASM362748v2_CDS_0018	CP035930.1	10105	10725	+	GCA_003359255.2_ASM335925v2_CDS_4934	6	persistent	4	1	4
GCA_003627485.2_ASM362748v2_CDS_0019	CP035930.1	10916	11020	+	GCA_003627485.2_ASM362748v2_CDS_0019	1	cloud	1	0	1
GCA_003627485.2_ASM362748v2_CDS_0020	CP035930.1	11001	11303	+	GCA_003627485.2_ASM362748v2_CDS_0020	1	cloud	1	0	1
GCA_003627485.2_ASM362748v2_CDS_0021	CP035930.1	11249	11569	+	GCA_003359255.2_ASM335925v2_CDS_4934	6	persistent	4	1	4
GCA_003627485.2_ASM362748v2_CDS_0022	CP035930.1	11582	11875	+	GCA_003627485.2_ASM362748v2_CDS_0022	1	cloud	2	0	0
