gene	contig	start	stop	strand	family	nb_copy_in_org	partition	persistent_neighbors	shell_neighbors	cloud_neighbors
GCA_003012895.2_ASM301289v2_CDS_0001	CP027704.1	795	1187	-	GCA_000189735.2_ASM18973v2_CDS_3191	1	persistent	2	0	0
GCA_003012895.2_ASM301289v2_CDS_0002	CP027704.1	1307	2098	-	GCA_000307975.2_ASM30797v2_CDS_0353	1	persistent	2	0	0
GCA_003012895.2_ASM301289v2_CDS_0003	CP027704.1	2177	4585	-	GCA_000307975.2_ASM30797v2_CDS_0354	1	persistent	2	0	0
GCA_003012895.2_ASM301289v2_CDS_0004	CP027704.1	4980	5879	+	GCA_000307975.2_ASM30797v2_CDS_0355	2	persistent	2	0	0
GCA_003012895.2_ASM301289v2_CDS_0005	CP027704.1	5837	6136	+	GCA_000307975.2_ASM30797v2_CDS_0355	2	persistent	2	0	0
GCA_003012895.2_ASM301289v2_CDS_0006	CP027704.1	6133	6699	-	GCA_002762545.2_ASM276254v2_CDS_2157	1	persistent	2	0	0
GCA_003012895.2_ASM301289v2_CDS_0007	CP027704.1	6822	7604	+	GCA_002762545.2_ASM276254v2_CDS_2156	1	persistent	2	0	0
GCA_003012895.2_ASM301289v2_CDS_0008	CP027704.1	7642	8247	+	GCA_002009115.1_ASM200911v1_CDS_2552	1	persistent	2	0	1
GCA_003012895.2_ASM301289v2_CDS_0009	CP027704.1	8362	8979	-	GCA_002009115.1_ASM200911v1_CDS_2551	1	persistent	3	0	0
GCA_003012895.2_ASM301289v2_CDS_0010	CP027704.1	9087	9950	+	GCA_002009115.1_ASM200911v1_CDS_2550	1	persistent	3	0	0
GCA_003012895.2_ASM301289v2_CDS_0011	CP027704.1	10029	10607	-	GCA_003359255.2_ASM335925v2_CDS_1111	2	persistent	10	0	13
GCA_003012895.2_ASM301289v2_CDS_0012	CP027704.1	11293	11418	+	GCA_003012895.2_ASM301289v2_CDS_0012	1	cloud	1	1	0
GCA_003012895.2_ASM301289v2_CDS_0013	CP027704.1	11463	12686	-	GCA_003012895.2_ASM301289v2_CDS_2357	21	shell	34	0	14
GCA_003012895.2_ASM301289v2_CDS_0014	CP027704.1	13241	14173	-	GCA_003012895.2_ASM301289v2_CDS_0658	71	persistent	98	4	60
GCA_003012895.2_ASM301289v2_CDS_0015	CP027704.1	14412	18410	-	GCA_000307975.2_ASM30797v2_CDS_0363	1	persistent	3	0	2
GCA_003012895.2_ASM301289v2_CDS_0016	CP027704.1	19017	19547	+	GCA_000307975.2_ASM30797v2_CDS_0364	1	persistent	2	0	0
GCA_003012895.2_ASM301289v2_CDS_0017	CP027704.1	19807	20301	-	GCA_000307975.2_ASM30797v2_CDS_0365	1	persistent	2	0	0
GCA_003012895.2_ASM301289v2_CDS_0018	CP027704.1	20674	21786	+	GCA_003012895.2_ASM301289v2_CDS_0018	1	persistent	2	0	0
GCA_003012895.2_ASM301289v2_CDS_0019	CP027704.1	21878	22261	-	GCA_003012895.2_ASM301289v2_CDS_0019	1	persistent	2	0	0
GCA_003012895.2_ASM301289v2_CDS_0020	CP027704.1	22468	23373	-	GCA_003012895.2_ASM301289v2_CDS_0020	1	persistent	2	0	0
GCA_003012895.2_ASM301289v2_CDS_0021	CP027704.1	23877	24740	+	GCA_002762545.2_ASM276254v2_CDS_2135	1	persistent	2	0	0
GCA_003012895.2_ASM301289v2_CDS_0022	CP027704.1	24996	25901	+	GCA_003012895.2_ASM301289v2_CDS_0022	1	persistent	2	0	0
GCA_003012895.2_ASM301289v2_CDS_0023	CP027704.1	25951	26526	-	GCA_002762545.2_ASM276254v2_CDS_2133	1	persistent	2	0	0
GCA_003012895.2_ASM301289v2_CDS_0024	CP027704.1	26599	29694	-	GCA_002762545.2_ASM276254v2_CDS_2132	1	persistent	2	0	0
GCA_003012895.2_ASM301289v2_CDS_0025	CP027704.1	29958	31100	+	GCA_003359255.2_ASM335925v2_CDS_1093	1	persistent	2	0	0
GCA_003012895.2_ASM301289v2_CDS_0026	CP027704.1	31143	31460	-	GCA_002762545.2_ASM276254v2_CDS_2130	2	persistent	2	0	0
GCA_003012895.2_ASM301289v2_CDS_0027	CP027704.1	31556	31975	-	GCA_002762545.2_ASM276254v2_CDS_2130	2	persistent	2	0	0
GCA_003012895.2_ASM301289v2_CDS_0028	CP027704.1	32211	32585	+	GCA_003359255.2_ASM335925v2_CDS_1090	1	persistent	2	0	0
GCA_003012895.2_ASM301289v2_CDS_0029	CP027704.1	32761	34395	-	GCA_003359255.2_ASM335925v2_CDS_1089	1	persistent	2	0	0
GCA_003012895.2_ASM301289v2_CDS_0030	CP027704.1	34454	34744	-	GCA_003359255.2_ASM335925v2_CDS_1088	1	persistent	3	0	1
GCA_003012895.2_ASM301289v2_CDS_0031	CP027704.1	34928	35686	-	GCA_000189735.2_ASM18973v2_CDS_3218	1	persistent	4	0	0
GCA_003012895.2_ASM301289v2_CDS_0032	CP027704.1	35667	36605	-	GCA_002762545.2_ASM276254v2_CDS_2124	1	persistent	2	0	0
GCA_003012895.2_ASM301289v2_CDS_0033	CP027704.1	36997	38829	+	GCA_000189735.2_ASM18973v2_CDS_3220	1	persistent	2	0	0
GCA_003012895.2_ASM301289v2_CDS_0034	CP027704.1	38871	39323	-	GCA_000307975.2_ASM30797v2_CDS_3365	2	persistent	2	0	0
GCA_003012895.2_ASM301289v2_CDS_0035	CP027704.1	39287	40387	-	GCA_000307975.2_ASM30797v2_CDS_3365	2	persistent	2	0	0
GCA_003012895.2_ASM301289v2_CDS_0036	CP027704.1	40542	41468	-	GCA_000307975.2_ASM30797v2_CDS_3366	2	persistent	2	0	1
GCA_003012895.2_ASM301289v2_CDS_0037	CP027704.1	41414	42043	-	GCA_000307975.2_ASM30797v2_CDS_3366	2	persistent	2	0	1
GCA_003012895.2_ASM301289v2_CDS_0038	CP027704.1	42430	43749	+	GCA_000307975.2_ASM30797v2_CDS_3367	1	persistent	2	0	1
GCA_003012895.2_ASM301289v2_CDS_0039	CP027704.1	43866	44288	+	GCA_000307975.2_ASM30797v2_CDS_3368	1	persistent	2	0	0
GCA_003012895.2_ASM301289v2_CDS_0040	CP027704.1	44311	44979	-	GCA_002009115.1_ASM200911v1_CDS_2521	1	persistent	2	0	0
GCA_003012895.2_ASM301289v2_CDS_0041	CP027704.1	45215	46063	-	GCA_003627485.2_ASM362748v2_CDS_1044	1	persistent	2	0	0
GCA_003012895.2_ASM301289v2_CDS_0042	CP027704.1	46487	46750	-	GCA_002009115.1_ASM200911v1_CDS_2519	2	persistent	3	0	0
