gene	contig	start	stop	strand	family	nb_copy_in_org	partition	persistent_neighbors	shell_neighbors	cloud_neighbors
GCA_005280355.1_ASM528035v1_CDS_0001	CP040040.1	3249	3359	+	GCA_005280355.1_ASM528035v1_CDS_0001	1	cloud	0	0	1
GCA_005280355.1_ASM528035v1_CDS_0002	CP040040.1	4061	4330	+	GCA_003359255.2_ASM335925v2_CDS_3758	1	cloud	2	0	2
GCA_005280355.1_ASM528035v1_CDS_0003	CP040040.1	5109	5453	+	GCA_005280355.1_ASM528035v1_CDS_0003	1	cloud	0	0	2
GCA_005280355.1_ASM528035v1_CDS_0004	CP040040.1	9238	9426	+	GCA_000307975.2_ASM30797v2_CDS_3569	2	cloud	1	0	2
GCA_005280355.1_ASM528035v1_CDS_0005	CP040040.1	9639	9776	-	GCA_000307975.2_ASM30797v2_CDS_3570	3	cloud	1	0	2
GCA_005280355.1_ASM528035v1_CDS_0006	CP040040.1	10045	10464	-	GCA_000307975.2_ASM30797v2_CDS_3570	3	cloud	1	0	2
GCA_005280355.1_ASM528035v1_CDS_0007	CP040040.1	10671	10907	+	GCA_005280355.1_ASM528035v1_CDS_0007	2	cloud	0	0	2
GCA_005280355.1_ASM528035v1_CDS_0008	CP040040.1	10994	11572	+	GCA_002762545.2_ASM276254v2_CDS_3536	3	cloud	0	0	2
GCA_005280355.1_ASM528035v1_CDS_0009	CP040040.1	11535	11810	+	GCA_005280355.1_ASM528035v1_CDS_4013	2	cloud	1	0	4
GCA_005280355.1_ASM528035v1_CDS_0010	CP040040.1	11886	12059	+	GCA_005280355.1_ASM528035v1_CDS_0010	1	cloud	0	0	2
GCA_005280355.1_ASM528035v1_CDS_0011	CP040040.1	12047	12532	+	GCA_003359255.2_ASM335925v2_CDS_2029	2	cloud	2	0	3
GCA_005280355.1_ASM528035v1_CDS_0012	CP040040.1	13034	13282	+	GCA_002762545.2_ASM276254v2_CDS_0048	2	cloud	4	0	3
GCA_005280355.1_ASM528035v1_CDS_0013	CP040040.1	13545	13799	+	GCA_005280355.1_ASM528035v1_CDS_0013	1	cloud	1	0	1
GCA_005280355.1_ASM528035v1_CDS_0014	CP040040.1	13777	14211	+	GCA_002762545.2_ASM276254v2_CDS_3538	4	persistent	6	1	9
GCA_005280355.1_ASM528035v1_CDS_0015	CP040040.1	14637	14834	+	GCA_002762545.2_ASM276254v2_CDS_3538	4	persistent	6	1	9
GCA_005280355.1_ASM528035v1_CDS_0016	CP040040.1	14917	15351	+	GCA_003627485.2_ASM362748v2_CDS_1405	2	cloud	2	0	4
GCA_005280355.1_ASM528035v1_CDS_0017	CP040040.1	15335	15430	+	GCA_003627485.2_ASM362748v2_CDS_1405	2	cloud	2	0	4
GCA_005280355.1_ASM528035v1_CDS_0018	CP040040.1	16276	16653	+	GCA_005280355.1_ASM528035v1_CDS_4010	3	cloud	2	0	2
GCA_005280355.1_ASM528035v1_CDS_0019	CP040040.1	16930	17031	+	GCA_005280355.1_ASM528035v1_CDS_4010	3	cloud	2	0	2
GCA_005280355.1_ASM528035v1_CDS_0020	CP040040.1	17492	17890	+	GCA_002009115.1_ASM200911v1_CDS_0503	3	persistent	3	0	5
GCA_005280355.1_ASM528035v1_CDS_0021	CP040040.1	17976	18233	+	GCA_002009115.1_ASM200911v1_CDS_0502	3	persistent	2	0	1
GCA_005280355.1_ASM528035v1_CDS_0022	CP040040.1	18247	18465	+	GCA_005280355.1_ASM528035v1_CDS_0022	1	cloud	1	0	1
GCA_005280355.1_ASM528035v1_CDS_0023	CP040040.1	18746	18841	+	GCA_005280355.1_ASM528035v1_CDS_0023	1	cloud	1	0	1
GCA_005280355.1_ASM528035v1_CDS_0024	CP040040.1	18884	19108	+	GCA_003627485.2_ASM362748v2_CDS_1412	4	persistent	4	0	5
GCA_005280355.1_ASM528035v1_CDS_0025	CP040040.1	19224	19571	+	GCA_003627485.2_ASM362748v2_CDS_1412	4	persistent	4	0	5
GCA_005280355.1_ASM528035v1_CDS_0026	CP040040.1	21929	22174	+	GCA_005280355.1_ASM528035v1_CDS_0026	1	cloud	1	0	1
GCA_005280355.1_ASM528035v1_CDS_0027	CP040040.1	22271	22378	+	GCA_005280355.1_ASM528035v1_CDS_0027	1	cloud	0	0	2
GCA_005280355.1_ASM528035v1_CDS_0028	CP040040.1	22880	23203	+	GCA_005280355.1_ASM528035v1_CDS_0028	1	cloud	0	0	2
GCA_005280355.1_ASM528035v1_CDS_0029	CP040040.1	23567	23947	-	GCA_005280355.1_ASM528035v1_CDS_4002	2	cloud	0	0	3
GCA_005280355.1_ASM528035v1_CDS_0030	CP040040.1	24280	24435	+	GCA_005280355.1_ASM528035v1_CDS_0030	2	cloud	0	0	4
GCA_005280355.1_ASM528035v1_CDS_0031	CP040040.1	24432	25685	-	GCA_005280355.1_ASM528035v1_CDS_0031	2	cloud	1	0	2
GCA_005280355.1_ASM528035v1_CDS_0032	CP040040.1	26038	27294	+	GCA_000307975.2_ASM30797v2_CDS_0226	1	persistent	2	0	2
GCA_005280355.1_ASM528035v1_CDS_0033	CP040040.1	27395	27886	-	GCA_000307975.2_ASM30797v2_CDS_0225	1	persistent	2	0	0
GCA_005280355.1_ASM528035v1_CDS_0034	CP040040.1	27887	28297	-	GCA_000015425.1_ASM1542v1_CDS_2856	1	persistent	2	0	2
GCA_005280355.1_ASM528035v1_CDS_0035	CP040040.1	28645	29823	-	GCA_003627485.2_ASM362748v2_CDS_1211	1	persistent	2	0	2
GCA_005280355.1_ASM528035v1_CDS_0036	CP040040.1	29920	30801	+	GCA_000015425.1_ASM1542v1_CDS_2853	1	persistent	2	0	1
GCA_005280355.1_ASM528035v1_CDS_0037	CP040040.1	30999	32393	+	GCA_003359255.2_ASM335925v2_CDS_1313	1	persistent	2	0	0
GCA_005280355.1_ASM528035v1_CDS_0038	CP040040.1	32542	33357	+	GCA_003359255.2_ASM335925v2_CDS_1314	1	persistent	2	0	0
GCA_005280355.1_ASM528035v1_CDS_0039	CP040040.1	33480	36242	+	GCA_005280355.1_ASM528035v1_CDS_0039	1	persistent	2	0	0
GCA_005280355.1_ASM528035v1_CDS_0040	CP040040.1	36300	36683	-	GCA_005280355.1_ASM528035v1_CDS_0040	1	persistent	2	0	0
GCA_005280355.1_ASM528035v1_CDS_0041	CP040040.1	36787	37419	+	GCA_000015425.1_ASM1542v1_CDS_2848	1	persistent	2	0	0
GCA_005280355.1_ASM528035v1_CDS_0042	CP040040.1	37455	38915	-	GCA_000189735.2_ASM18973v2_CDS_3004	1	persistent	2	0	1
GCA_005280355.1_ASM528035v1_CDS_0043	CP040040.1	39091	39468	+	GCA_005280355.1_ASM528035v1_CDS_0043	1	persistent	3	0	2
GCA_005280355.1_ASM528035v1_CDS_0044	CP040040.1	39585	40196	+	GCA_005280355.1_ASM528035v1_CDS_0044	1	persistent	3	0	2
