gene	contig	start	stop	strand	family	nb_copy_in_org	partition	persistent_neighbors	shell_neighbors	cloud_neighbors
GCA_014719655.1_ASM1471965v1_CDS_0001	CP061589.1	1	1398	+	GCA_014720715.1_ASM1472071v1_CDS_0001	1	persistent	1	0	0
GCA_014719655.1_ASM1471965v1_CDS_0002	CP061589.1	1496	2644	+	GCA_014720715.1_ASM1472071v1_CDS_0002	1	persistent	2	0	0
GCA_014719655.1_ASM1471965v1_CDS_0003	CP061589.1	2659	3741	+	GCA_014720715.1_ASM1472071v1_CDS_0003	1	persistent	2	0	0
GCA_014719655.1_ASM1471965v1_CDS_0004	CP061589.1	3794	6262	+	GCA_014718535.1_ASM1471853v1_CDS_0004	1	persistent	2	0	0
GCA_014719655.1_ASM1471965v1_CDS_0005	CP061589.1	6300	6692	+	GCA_014718755.1_ASM1471875v1_CDS_0005	1	persistent	2	0	0
GCA_014719655.1_ASM1471965v1_CDS_0006	CP061589.1	6773	7330	-	GCA_014718955.1_ASM1471895v1_CDS_0006	1	persistent	2	0	0
GCA_014719655.1_ASM1471965v1_CDS_0007	CP061589.1	7597	9528	-	GCA_014718755.1_ASM1471875v1_CDS_0007	1	persistent	2	0	0
GCA_014719655.1_ASM1471965v1_CDS_0008	CP061589.1	9781	10785	+	GCA_014718955.1_ASM1471895v1_CDS_0008	1	persistent	2	0	0
GCA_014719655.1_ASM1471965v1_CDS_0009	CP061589.1	11041	11673	+	GCA_014717695.1_ASM1471769v1_CDS_0009	2	persistent	2	0	0
GCA_014719655.1_ASM1471965v1_CDS_0010	CP061589.1	11716	12048	+	GCA_014717695.1_ASM1471769v1_CDS_0009	2	persistent	2	0	0
GCA_014719655.1_ASM1471965v1_CDS_0011	CP061589.1	12403	13407	+	GCA_014717935.1_ASM1471793v1_CDS_0013	1	persistent	2	0	0
GCA_014719655.1_ASM1471965v1_CDS_0012	CP061589.1	13531	13866	+	GCA_014718155.1_ASM1471815v1_CDS_0012	1	persistent	2	0	0
GCA_014719655.1_ASM1471965v1_CDS_0013	CP061589.1	13926	14768	-	GCA_014717935.1_ASM1471793v1_CDS_0015	1	persistent	2	0	0
GCA_014719655.1_ASM1471965v1_CDS_0014	CP061589.1	14896	16023	-	GCA_014719655.1_ASM1471965v1_CDS_0014	1	persistent	2	0	1
GCA_014719655.1_ASM1471965v1_CDS_0015	CP061589.1	16103	17317	+	GCA_014717935.1_ASM1471793v1_CDS_0017	1	persistent	2	1	3
GCA_014719655.1_ASM1471965v1_CDS_0016	CP061589.1	23846	24442	+	GCA_014719655.1_ASM1471965v1_CDS_0016	1	persistent	3	1	2
GCA_014719655.1_ASM1471965v1_CDS_0017	CP061589.1	24492	25184	-	GCA_014718155.1_ASM1471815v1_CDS_0018	1	persistent	2	0	0
GCA_014719655.1_ASM1471965v1_CDS_0018	CP061589.1	25814	27292	+	GCA_014719655.1_ASM1471965v1_CDS_0018	1	persistent	3	0	0
GCA_014719655.1_ASM1471965v1_CDS_0019	CP061589.1	27305	27448	+	GCA_014719655.1_ASM1471965v1_CDS_0019	1	persistent	2	0	0
GCA_014719655.1_ASM1471965v1_CDS_0020	CP061589.1	27489	28262	-	GCA_014718755.1_ASM1471875v1_CDS_0020	2	persistent	3	0	0
GCA_014719655.1_ASM1471965v1_CDS_0021	CP061589.1	28289	28792	-	GCA_014718755.1_ASM1471875v1_CDS_0020	2	persistent	3	0	0
GCA_014719655.1_ASM1471965v1_CDS_0022	CP061589.1	28789	29751	-	GCA_014719655.1_ASM1471965v1_CDS_0022	1	persistent	2	0	0
GCA_014719655.1_ASM1471965v1_CDS_0023	CP061589.1	30100	31929	+	GCA_014722275.1_ASM1472227v1_CDS_4052	1	persistent	2	0	0
GCA_014719655.1_ASM1471965v1_CDS_0024	CP061589.1	32243	33532	+	GCA_014718155.1_ASM1471815v1_CDS_0024	1	persistent	2	0	0
GCA_014719655.1_ASM1471965v1_CDS_0025	CP061589.1	33611	34342	+	GCA_014722275.1_ASM1472227v1_CDS_4050	1	persistent	2	0	0
GCA_014719655.1_ASM1471965v1_CDS_0026	CP061589.1	34352	35242	-	GCA_014722275.1_ASM1472227v1_CDS_4049	1	persistent	2	0	0
GCA_014719655.1_ASM1471965v1_CDS_0027	CP061589.1	35322	36617	-	GCA_014722275.1_ASM1472227v1_CDS_4048	1	persistent	2	0	0
GCA_014719655.1_ASM1471965v1_CDS_0028	CP061589.1	36916	39600	-	GCA_014718535.1_ASM1471853v1_CDS_0031	1	persistent	2	0	0
GCA_014719655.1_ASM1471965v1_CDS_0029	CP061589.1	39771	40394	-	GCA_014718535.1_ASM1471853v1_CDS_0032	1	persistent	2	0	0
GCA_014719655.1_ASM1471965v1_CDS_0030	CP061589.1	40543	41649	+	GCA_014718535.1_ASM1471853v1_CDS_0033	1	persistent	2	0	0
GCA_014719655.1_ASM1471965v1_CDS_0031	CP061589.1	41646	44771	+	GCA_014718535.1_ASM1471853v1_CDS_0034	1	persistent	2	0	0
GCA_014719655.1_ASM1471965v1_CDS_0032	CP061589.1	44911	45288	+	GCA_014720715.1_ASM1472071v1_CDS_0033	1	persistent	2	0	0
GCA_014719655.1_ASM1471965v1_CDS_0033	CP061589.1	45393	46505	+	GCA_014720715.1_ASM1472071v1_CDS_0034	1	persistent	2	0	0
GCA_014719655.1_ASM1471965v1_CDS_0034	CP061589.1	46620	46985	-	GCA_014720715.1_ASM1472071v1_CDS_0035	1	persistent	2	0	0
GCA_014719655.1_ASM1471965v1_CDS_0035	CP061589.1	47170	47991	+	GCA_014722275.1_ASM1472227v1_CDS_4040	1	persistent	2	0	0
