gene	contig	start	stop	strand	family	nb_copy_in_org	partition	persistent_neighbors	shell_neighbors	cloud_neighbors
GCA_014720295.1_ASM1472029v1_CDS_0001	CP061598.1	1	1398	+	GCA_014720715.1_ASM1472071v1_CDS_0001	1	persistent	1	0	0
GCA_014720295.1_ASM1472029v1_CDS_0002	CP061598.1	1496	2644	+	GCA_014720715.1_ASM1472071v1_CDS_0002	1	persistent	2	0	0
GCA_014720295.1_ASM1472029v1_CDS_0003	CP061598.1	2659	3741	+	GCA_014720715.1_ASM1472071v1_CDS_0003	1	persistent	2	0	0
GCA_014720295.1_ASM1472029v1_CDS_0004	CP061598.1	3794	6262	+	GCA_014718535.1_ASM1471853v1_CDS_0004	1	persistent	2	0	0
GCA_014720295.1_ASM1472029v1_CDS_0005	CP061598.1	6300	6692	+	GCA_014718755.1_ASM1471875v1_CDS_0005	1	persistent	2	0	0
GCA_014720295.1_ASM1472029v1_CDS_0006	CP061598.1	6903	7331	-	GCA_014718955.1_ASM1471895v1_CDS_0006	1	persistent	2	0	0
GCA_014720295.1_ASM1472029v1_CDS_0007	CP061598.1	7598	9529	-	GCA_014718755.1_ASM1471875v1_CDS_0007	1	persistent	2	0	0
GCA_014720295.1_ASM1472029v1_CDS_0008	CP061598.1	9782	10612	+	GCA_014718955.1_ASM1471895v1_CDS_0008	1	persistent	2	0	0
GCA_014720295.1_ASM1472029v1_CDS_0009	CP061598.1	11043	12050	+	GCA_014717695.1_ASM1471769v1_CDS_0009	1	persistent	2	0	0
GCA_014720295.1_ASM1472029v1_CDS_0010	CP061598.1	12405	13409	+	GCA_014717935.1_ASM1471793v1_CDS_0013	1	persistent	2	0	0
GCA_014720295.1_ASM1472029v1_CDS_0011	CP061598.1	13534	13869	+	GCA_014718155.1_ASM1471815v1_CDS_0012	1	persistent	2	0	0
GCA_014720295.1_ASM1472029v1_CDS_0012	CP061598.1	13930	14772	-	GCA_014717935.1_ASM1471793v1_CDS_0015	1	persistent	2	0	0
GCA_014720295.1_ASM1472029v1_CDS_0013	CP061598.1	14899	16026	-	GCA_014719655.1_ASM1471965v1_CDS_0014	1	persistent	2	0	1
GCA_014720295.1_ASM1472029v1_CDS_0014	CP061598.1	16106	17305	+	GCA_014717935.1_ASM1471793v1_CDS_0017	1	persistent	2	1	3
GCA_014720295.1_ASM1472029v1_CDS_0015	CP061598.1	17467	17610	+	GCA_014720295.1_ASM1472029v1_CDS_0015	1	shell	3	0	0
GCA_014720295.1_ASM1472029v1_CDS_0016	CP061598.1	23676	23987	+	GCA_014717695.1_ASM1471769v1_CDS_3759	1	persistent	2	1	1
GCA_014720295.1_ASM1472029v1_CDS_0017	CP061598.1	24033	24575	-	GCA_014717695.1_ASM1471769v1_CDS_3758	1	persistent	2	0	0
GCA_014720295.1_ASM1472029v1_CDS_0018	CP061598.1	24708	25190	-	GCA_014717695.1_ASM1471769v1_CDS_3757	1	persistent	2	0	0
GCA_014720295.1_ASM1472029v1_CDS_0019	CP061598.1	25192	25638	-	GCA_014718155.1_ASM1471815v1_CDS_3736	1	persistent	2	0	0
GCA_014720295.1_ASM1472029v1_CDS_0020	CP061598.1	25714	28551	-	GCA_014718155.1_ASM1471815v1_CDS_3735	1	persistent	2	0	0
GCA_014720295.1_ASM1472029v1_CDS_0021	CP061598.1	28613	29614	-	GCA_014718155.1_ASM1471815v1_CDS_3734	1	persistent	2	0	0
