gene	contig	start	stop	strand	family	nb_copy_in_org	partition	persistent_neighbors	shell_neighbors	cloud_neighbors
GCA_003359215.2_ASM335921v2_CDS_0001	CP033520.1	1	366	+	GCA_003359315.2_ASM335931v2_CDS_0001	1	persistent	2	0	0
GCA_003359215.2_ASM335921v2_CDS_0002	CP033520.1	448	693	+	GCA_003359305.2_ASM335930v2_CDS_0001	2	persistent	4	0	1
GCA_003359215.2_ASM335921v2_CDS_0003	CP033520.1	702	1253	+	GCA_003359305.2_ASM335930v2_CDS_0001	2	persistent	4	0	1
GCA_003359215.2_ASM335921v2_CDS_0004	CP033520.1	1237	1410	+	GCA_003354845.1_ASM335484v1_CDS_0003	1	persistent	2	0	0
GCA_003359215.2_ASM335921v2_CDS_0005	CP033520.1	1508	2656	+	GCA_003354845.1_ASM335484v1_CDS_0004	1	persistent	3	0	1
GCA_003359215.2_ASM335921v2_CDS_0006	CP033520.1	2671	3144	+	GCF_001577285.1_ASM157728v1_CDS_0949	2	persistent	2	0	0
GCA_003359215.2_ASM335921v2_CDS_0007	CP033520.1	3203	3754	+	GCF_001577285.1_ASM157728v1_CDS_0949	2	persistent	2	0	0
GCA_003359215.2_ASM335921v2_CDS_0008	CP033520.1	3807	4967	+	GCF_001577285.1_ASM157728v1_CDS_0948	2	persistent	3	0	0
GCA_003359215.2_ASM335921v2_CDS_0009	CP033520.1	4930	5997	+	GCF_001577285.1_ASM157728v1_CDS_0948	2	persistent	3	0	0
GCA_003359215.2_ASM335921v2_CDS_0010	CP033520.1	5994	6278	+	GCA_003359305.2_ASM335930v2_CDS_0008	1	persistent	2	0	0
GCA_003359215.2_ASM335921v2_CDS_0011	CP033520.1	6317	6706	+	GCA_003359275.2_ASM335927v2_CDS_0011	1	persistent	3	0	0
GCA_003359215.2_ASM335921v2_CDS_0012	CP033520.1	6841	7245	+	GCA_003359295.2_ASM335929v2_CDS_0011	3	persistent	2	0	0
GCA_003359215.2_ASM335921v2_CDS_0013	CP033520.1	7290	7508	+	GCA_003359295.2_ASM335929v2_CDS_0011	3	persistent	2	0	0
GCA_003359215.2_ASM335921v2_CDS_0014	CP033520.1	7495	7770	+	GCA_003359295.2_ASM335929v2_CDS_0011	3	persistent	2	0	0
GCA_003359215.2_ASM335921v2_CDS_0015	CP033520.1	7823	9511	-	GCF_001577285.1_ASM157728v1_CDS_0945	2	persistent	2	0	0
GCA_003359215.2_ASM335921v2_CDS_0016	CP033520.1	9489	9752	-	GCF_001577285.1_ASM157728v1_CDS_0945	2	persistent	2	0	0
GCA_003359215.2_ASM335921v2_CDS_0017	CP033520.1	10007	10552	+	GCA_003354845.1_ASM335484v1_CDS_0016	2	persistent	2	0	0
