gene	contig	start	stop	strand	family	nb_copy_in_org	partition	persistent_neighbors	shell_neighbors	cloud_neighbors
GCA_003359305.2_ASM335930v2_CDS_0001	CP033540.1	1	1260	+	GCA_003359305.2_ASM335930v2_CDS_0001	1	persistent	4	0	1
GCA_003359305.2_ASM335930v2_CDS_0002	CP033540.1	1244	1417	+	GCA_003354845.1_ASM335484v1_CDS_0003	1	persistent	2	0	0
GCA_003359305.2_ASM335930v2_CDS_0003	CP033540.1	1515	2663	+	GCA_003354845.1_ASM335484v1_CDS_0004	1	persistent	3	0	1
GCA_003359305.2_ASM335930v2_CDS_0004	CP033540.1	2754	3020	+	GCF_001577285.1_ASM157728v1_CDS_0949	2	persistent	2	0	0
GCA_003359305.2_ASM335930v2_CDS_0005	CP033540.1	3212	3793	+	GCF_001577285.1_ASM157728v1_CDS_0949	2	persistent	2	0	0
GCA_003359305.2_ASM335930v2_CDS_0006	CP033540.1	3818	4978	+	GCF_001577285.1_ASM157728v1_CDS_0948	2	persistent	3	0	0
GCA_003359305.2_ASM335930v2_CDS_0007	CP033540.1	4941	6029	+	GCF_001577285.1_ASM157728v1_CDS_0948	2	persistent	3	0	0
GCA_003359305.2_ASM335930v2_CDS_0008	CP033540.1	5983	6288	+	GCA_003359305.2_ASM335930v2_CDS_0008	1	persistent	2	0	0
GCA_003359305.2_ASM335930v2_CDS_0009	CP033540.1	6327	6716	+	GCA_003359275.2_ASM335927v2_CDS_0011	1	persistent	3	0	0
GCA_003359305.2_ASM335930v2_CDS_0010	CP033540.1	6852	7256	+	GCA_003359295.2_ASM335929v2_CDS_0011	2	persistent	2	0	0
GCA_003359305.2_ASM335930v2_CDS_0011	CP033540.1	7300	7779	+	GCA_003359295.2_ASM335929v2_CDS_0011	2	persistent	2	0	0
GCA_003359305.2_ASM335930v2_CDS_0012	CP033540.1	7832	8080	-	GCF_001577285.1_ASM157728v1_CDS_0945	6	persistent	2	0	0
GCA_003359305.2_ASM335930v2_CDS_0013	CP033540.1	8046	8279	-	GCF_001577285.1_ASM157728v1_CDS_0945	6	persistent	2	0	0
GCA_003359305.2_ASM335930v2_CDS_0014	CP033540.1	8251	9111	-	GCF_001577285.1_ASM157728v1_CDS_0945	6	persistent	2	0	0
GCA_003359305.2_ASM335930v2_CDS_0015	CP033540.1	9050	9370	-	GCF_001577285.1_ASM157728v1_CDS_0945	6	persistent	2	0	0
GCA_003359305.2_ASM335930v2_CDS_0016	CP033540.1	9349	9522	-	GCF_001577285.1_ASM157728v1_CDS_0945	6	persistent	2	0	0
GCA_003359305.2_ASM335930v2_CDS_0017	CP033540.1	9519	9764	-	GCF_001577285.1_ASM157728v1_CDS_0945	6	persistent	2	0	0
GCA_003359305.2_ASM335930v2_CDS_0018	CP033540.1	10018	11022	+	GCA_003354845.1_ASM335484v1_CDS_0016	1	persistent	2	0	0
GCA_003359305.2_ASM335930v2_CDS_0019	CP033540.1	11316	11495	+	GCA_003359295.2_ASM335929v2_CDS_0014	3	persistent	3	0	0
GCA_003359305.2_ASM335930v2_CDS_0020	CP033540.1	11485	11790	+	GCA_003359295.2_ASM335929v2_CDS_0014	3	persistent	3	0	0
GCA_003359305.2_ASM335930v2_CDS_0021	CP033540.1	11747	12289	+	GCA_003359295.2_ASM335929v2_CDS_0014	3	persistent	3	0	0
