gene	contig	start	stop	strand	family	nb_copy_in_org	partition	persistent_neighbors	shell_neighbors	cloud_neighbors
GCF_002953575.2_ASM295357v2_CDS_0001	NZ_CP024620.2	61	1380	+	GCF_009914475.1_ASM991447v1_CDS_2298	1	persistent	2	0	0
GCF_002953575.2_ASM295357v2_CDS_0002	NZ_CP024620.2	1491	2639	+	GCF_009914435.1_ASM991443v1_CDS_0002	1	persistent	2	0	0
GCF_002953575.2_ASM295357v2_CDS_0003	NZ_CP024620.2	2664	3746	+	GCF_009914475.1_ASM991447v1_CDS_2296	1	persistent	2	0	0
GCF_002953575.2_ASM295357v2_CDS_0004	NZ_CP024620.2	3789	6257	+	GCF_009914475.1_ASM991447v1_CDS_2295	1	persistent	3	0	1
GCF_002953575.2_ASM295357v2_CDS_0005	NZ_CP024620.2	6311	7474	-	GCF_009914475.1_ASM991447v1_CDS_2294	1	persistent	3	1	2
GCF_002953575.2_ASM295357v2_CDS_0006	NZ_CP024620.2	7820	9028	-	GCF_009734145.1_ASM973414v1_CDS_2430	9	cloud	14	2	9
GCF_002953575.2_ASM295357v2_CDS_0007	NZ_CP024620.2	9107	11050	-	GCF_009296145.1_ASM929614v1_CDS_0008	1	persistent	3	1	1
GCF_002953575.2_ASM295357v2_CDS_0008	NZ_CP024620.2	11304	12290	+	GCF_009914435.1_ASM991443v1_CDS_0010	1	persistent	4	0	0
GCF_002953575.2_ASM295357v2_CDS_0009	NZ_CP024620.2	12548	13558	+	GCF_009914415.1_ASM991441v1_CDS_0066	1	persistent	3	0	0
GCF_002953575.2_ASM295357v2_CDS_0010	NZ_CP024620.2	13868	14875	+	GCF_009914415.1_ASM991441v1_CDS_0067	1	persistent	3	0	0
GCF_002953575.2_ASM295357v2_CDS_0011	NZ_CP024620.2	14998	15333	+	GCF_009914415.1_ASM991441v1_CDS_0068	1	persistent	2	0	0
GCF_002953575.2_ASM295357v2_CDS_0012	NZ_CP024620.2	15406	16533	-	GCF_009914395.1_ASM991439v1_CDS_0013	1	persistent	2	0	0
GCF_002953575.2_ASM295357v2_CDS_0013	NZ_CP024620.2	16597	17829	+	GCF_002953575.2_ASM295357v2_CDS_0013	1	persistent	3	1	0
GCF_002953575.2_ASM295357v2_CDS_0014	NZ_CP024620.2	18316	18588	+	GCF_002953575.2_ASM295357v2_CDS_0014	1	shell	3	0	0
GCF_002953575.2_ASM295357v2_CDS_0015	NZ_CP024620.2	18750	20600	+	GCF_009914415.1_ASM991441v1_CDS_0072	1	persistent	3	1	0
GCF_002953575.2_ASM295357v2_CDS_0016	NZ_CP024620.2	26809	28158	+	GCF_009296145.1_ASM929614v1_CDS_2896	1	persistent	3	0	0
GCF_002953575.2_ASM295357v2_CDS_0017	NZ_CP024620.2	28529	29695	+	GCF_002953575.2_ASM295357v2_CDS_0017	1	persistent	2	0	1
GCF_002953575.2_ASM295357v2_CDS_0018	NZ_CP024620.2	30198	30740	-	GCF_009296145.1_ASM929614v1_CDS_2894	1	persistent	2	0	0
GCF_002953575.2_ASM295357v2_CDS_0019	NZ_CP024620.2	30881	31363	-	GCF_009296145.1_ASM929614v1_CDS_2893	1	persistent	2	1	0
GCF_002953575.2_ASM295357v2_CDS_0020	NZ_CP024620.2	31356	31895	-	GCA_010918035.1_ASM1091803v1_CDS_2697	1	persistent	2	0	0
GCF_002953575.2_ASM295357v2_CDS_0021	NZ_CP024620.2	31888	34734	-	GCF_009914375.1_ASM991437v1_CDS_0621	1	persistent	2	0	0
GCF_002953575.2_ASM295357v2_CDS_0022	NZ_CP024620.2	34796	35800	-	GCF_009914375.1_ASM991437v1_CDS_0622	1	persistent	3	0	0
GCF_002953575.2_ASM295357v2_CDS_0023	NZ_CP024620.2	36098	36664	+	GCF_009914375.1_ASM991437v1_CDS_0623	1	persistent	3	0	0
GCF_002953575.2_ASM295357v2_CDS_0024	NZ_CP024620.2	36708	37361	-	GCF_010917815.1_ASM1091781v1_CDS_2910	1	persistent	3	0	0
GCF_002953575.2_ASM295357v2_CDS_0025	NZ_CP024620.2	37744	38547	-	GCF_009734145.1_ASM973414v1_CDS_3075	1	persistent	3	0	1
GCF_002953575.2_ASM295357v2_CDS_0026	NZ_CP024620.2	38561	39376	-	GCF_009914435.1_ASM991443v1_CDS_0029	1	persistent	2	0	1
GCF_002953575.2_ASM295357v2_CDS_0027	NZ_CP024620.2	39376	40551	-	GCF_009914435.1_ASM991443v1_CDS_0030	1	persistent	2	0	0
GCF_002953575.2_ASM295357v2_CDS_0028	NZ_CP024620.2	40588	41583	-	GCF_009734145.1_ASM973414v1_CDS_3072	1	persistent	2	0	0
GCF_002953575.2_ASM295357v2_CDS_0029	NZ_CP024620.2	41594	42577	-	GCF_009914435.1_ASM991443v1_CDS_0032	1	persistent	2	0	0
GCF_002953575.2_ASM295357v2_CDS_0030	NZ_CP024620.2	42912	44264	-	GCF_009914435.1_ASM991443v1_CDS_0033	1	persistent	3	0	0
GCF_002953575.2_ASM295357v2_CDS_0031	NZ_CP024620.2	44399	44752	-	GCF_009914435.1_ASM991443v1_CDS_0034	1	persistent	3	0	0
GCF_002953575.2_ASM295357v2_CDS_0032	NZ_CP024620.2	44997	45401	-	GCF_002953575.2_ASM295357v2_CDS_0032	1	persistent	2	0	0
GCF_002953575.2_ASM295357v2_CDS_0033	NZ_CP024620.2	45631	45786	-	GCF_009914475.1_ASM991447v1_CDS_2262	1	persistent	2	0	0
GCF_002953575.2_ASM295357v2_CDS_0034	NZ_CP024620.2	45964	46383	-	GCF_009914475.1_ASM991447v1_CDS_2261	1	persistent	3	0	0
GCF_002953575.2_ASM295357v2_CDS_0035	NZ_CP024620.2	46554	47300	-	GCF_009914475.1_ASM991447v1_CDS_2260	1	persistent	3	0	0
GCF_002953575.2_ASM295357v2_CDS_0036	NZ_CP024620.2	47327	48022	-	GCF_009914475.1_ASM991447v1_CDS_2259	1	persistent	2	0	0
GCF_002953575.2_ASM295357v2_CDS_0037	NZ_CP024620.2	48019	48735	-	GCF_009914475.1_ASM991447v1_CDS_2258	1	persistent	2	0	0
GCF_002953575.2_ASM295357v2_CDS_0038	NZ_CP024620.2	48917	49534	+	GCF_009914415.1_ASM991441v1_CDS_0097	1	persistent	2	0	0
GCF_002953575.2_ASM295357v2_CDS_0039	NZ_CP024620.2	49565	50248	-	GCF_009914415.1_ASM991441v1_CDS_0098	1	persistent	2	0	0
GCF_002953575.2_ASM295357v2_CDS_0040	NZ_CP024620.2	50457	51173	+	GCF_009914395.1_ASM991439v1_CDS_0045	1	persistent	3	0	0
GCF_002953575.2_ASM295357v2_CDS_0041	NZ_CP024620.2	51364	51495	+	GCF_009914395.1_ASM991439v1_CDS_0047	1	persistent	3	0	0
GCF_002953575.2_ASM295357v2_CDS_0042	NZ_CP024620.2	51585	52430	-	GCF_009914395.1_ASM991439v1_CDS_0048	1	persistent	2	0	0
GCF_002953575.2_ASM295357v2_CDS_0043	NZ_CP024620.2	52595	53209	+	GCA_010918035.1_ASM1091803v1_CDS_2668	1	persistent	2	0	0
GCF_002953575.2_ASM295357v2_CDS_0044	NZ_CP024620.2	53253	54794	+	GCA_010918035.1_ASM1091803v1_CDS_2667	1	persistent	2	0	0
GCF_002953575.2_ASM295357v2_CDS_0045	NZ_CP024620.2	54921	55613	-	GCA_010918035.1_ASM1091803v1_CDS_2666	1	persistent	2	0	0
GCF_002953575.2_ASM295357v2_CDS_0046	NZ_CP024620.2	55661	56365	-	GCF_002953575.2_ASM295357v2_CDS_0046	1	persistent	2	0	0
GCF_002953575.2_ASM295357v2_CDS_0047	NZ_CP024620.2	56602	57624	-	GCF_009914375.1_ASM991437v1_CDS_0652	1	persistent	2	0	0
GCF_002953575.2_ASM295357v2_CDS_0048	NZ_CP024620.2	57621	58208	-	GCF_009296145.1_ASM929614v1_CDS_2861	1	persistent	2	0	0
GCF_002953575.2_ASM295357v2_CDS_0049	NZ_CP024620.2	58230	58475	-	GCF_009914375.1_ASM991437v1_CDS_0654	1	persistent	2	0	0
GCF_002953575.2_ASM295357v2_CDS_0050	NZ_CP024620.2	58495	59034	-	GCF_010917815.1_ASM1091781v1_CDS_2878	1	persistent	2	0	0
GCF_002953575.2_ASM295357v2_CDS_0051	NZ_CP024620.2	59092	60126	-	GCF_010917815.1_ASM1091781v1_CDS_2877	1	persistent	2	0	0
GCF_002953575.2_ASM295357v2_CDS_0052	NZ_CP024620.2	60238	60603	-	GCF_010917815.1_ASM1091781v1_CDS_2876	1	persistent	2	0	0
GCF_002953575.2_ASM295357v2_CDS_0053	NZ_CP024620.2	60664	61401	-	GCF_009914375.1_ASM991437v1_CDS_0658	1	persistent	2	0	0
GCF_002953575.2_ASM295357v2_CDS_0054	NZ_CP024620.2	61619	61777	-	GCF_009734145.1_ASM973414v1_CDS_3045	1	persistent	2	0	0
GCF_002953575.2_ASM295357v2_CDS_0055	NZ_CP024620.2	61969	62421	+	GCF_009914375.1_ASM991437v1_CDS_0660	1	persistent	2	0	0
GCF_002953575.2_ASM295357v2_CDS_0056	NZ_CP024620.2	62615	63889	+	GCF_009734145.1_ASM973414v1_CDS_3043	1	persistent	2	0	0
GCF_002953575.2_ASM295357v2_CDS_0057	NZ_CP024620.2	64158	64877	-	GCF_009734145.1_ASM973414v1_CDS_3042	1	persistent	2	0	0
GCF_002953575.2_ASM295357v2_CDS_0058	NZ_CP024620.2	64915	65517	-	GCF_009914435.1_ASM991443v1_CDS_0061	1	persistent	2	0	0
GCF_002953575.2_ASM295357v2_CDS_0059	NZ_CP024620.2	65533	66429	-	GCF_009914435.1_ASM991443v1_CDS_0062	1	persistent	2	0	0
