gene	contig	start	stop	strand	family	nb_copy_in_org	partition	persistent_neighbors	shell_neighbors	cloud_neighbors
GCF_009914475.1_ASM991447v1_CDS_0001	NZ_CP045198.1	32	271	+	GCF_002953575.2_ASM295357v2_CDS_2546	1	persistent	2	0	0
GCF_009914475.1_ASM991447v1_CDS_0002	NZ_CP045198.1	318	1142	+	GCF_002953575.2_ASM295357v2_CDS_2545	1	persistent	2	0	0
GCF_009914475.1_ASM991447v1_CDS_0003	NZ_CP045198.1	1167	2255	+	GCA_010918035.1_ASM1091803v1_CDS_0291	1	persistent	2	0	1
GCF_009914475.1_ASM991447v1_CDS_0004	NZ_CP045198.1	8189	9577	-	GCF_009734145.1_ASM973414v1_CDS_0477	1	persistent	4	0	3
GCF_009914475.1_ASM991447v1_CDS_0005	NZ_CP045198.1	9727	9831	-	GCF_009734145.1_ASM973414v1_CDS_0479	1	persistent	3	0	2
GCF_009914475.1_ASM991447v1_CDS_0006	NZ_CP045198.1	9824	10246	-	GCA_010918035.1_ASM1091803v1_CDS_0293	1	persistent	3	0	0
GCF_009914475.1_ASM991447v1_CDS_0007	NZ_CP045198.1	10239	10574	-	GCA_010918035.1_ASM1091803v1_CDS_0294	1	persistent	2	0	0
GCF_009914475.1_ASM991447v1_CDS_0008	NZ_CP045198.1	10699	11595	+	GCF_009914435.1_ASM991443v1_CDS_2309	1	persistent	2	0	0
GCF_009914475.1_ASM991447v1_CDS_0009	NZ_CP045198.1	11596	12027	+	GCF_009914435.1_ASM991443v1_CDS_2308	1	persistent	2	0	0
GCF_009914475.1_ASM991447v1_CDS_0010	NZ_CP045198.1	12045	12467	+	GCF_009914435.1_ASM991443v1_CDS_2307	1	persistent	2	0	0
GCF_009914475.1_ASM991447v1_CDS_0011	NZ_CP045198.1	12533	13039	-	GCF_009914435.1_ASM991443v1_CDS_2306	1	persistent	2	0	0
GCF_009914475.1_ASM991447v1_CDS_0012	NZ_CP045198.1	13068	13556	-	GCF_009914375.1_ASM991437v1_CDS_0108	1	persistent	2	0	0
GCF_009914475.1_ASM991447v1_CDS_0013	NZ_CP045198.1	13648	13962	+	GCF_009914415.1_ASM991441v1_CDS_2342	1	persistent	2	0	0
GCF_009914475.1_ASM991447v1_CDS_0014	NZ_CP045198.1	14140	16020	-	GCF_009914475.1_ASM991447v1_CDS_0014	1	persistent	2	0	0
GCF_009914475.1_ASM991447v1_CDS_0015	NZ_CP045198.1	16048	16530	-	GCF_009914475.1_ASM991447v1_CDS_0015	1	persistent	2	0	0
GCF_009914475.1_ASM991447v1_CDS_0016	NZ_CP045198.1	16536	16838	-	GCF_009914475.1_ASM991447v1_CDS_0016	1	persistent	2	0	0
GCF_009914475.1_ASM991447v1_CDS_0017	NZ_CP045198.1	16870	17481	-	GCF_009914475.1_ASM991447v1_CDS_0017	1	persistent	2	0	0
GCF_009914475.1_ASM991447v1_CDS_0018	NZ_CP045198.1	17526	18401	+	GCF_009914475.1_ASM991447v1_CDS_0018	1	persistent	2	0	0
GCF_009914475.1_ASM991447v1_CDS_0019	NZ_CP045198.1	18451	19362	-	GCF_009914475.1_ASM991447v1_CDS_0019	1	persistent	2	0	0
GCF_009914475.1_ASM991447v1_CDS_0020	NZ_CP045198.1	19433	20128	-	GCF_009914475.1_ASM991447v1_CDS_0020	1	persistent	2	0	0
GCF_009914475.1_ASM991447v1_CDS_0021	NZ_CP045198.1	20242	21516	+	GCF_009296145.1_ASM929614v1_CDS_0519	1	persistent	3	0	1
GCF_009914475.1_ASM991447v1_CDS_0022	NZ_CP045198.1	21590	22048	-	GCF_009296145.1_ASM929614v1_CDS_0520	1	persistent	3	0	1
GCF_009914475.1_ASM991447v1_CDS_0023	NZ_CP045198.1	22089	22346	-	GCF_009296145.1_ASM929614v1_CDS_0521	1	persistent	2	0	0
GCF_009914475.1_ASM991447v1_CDS_0024	NZ_CP045198.1	22367	22774	-	GCF_009296145.1_ASM929614v1_CDS_0522	1	persistent	2	0	0
GCF_009914475.1_ASM991447v1_CDS_0025	NZ_CP045198.1	22871	23929	-	GCF_009296145.1_ASM929614v1_CDS_0523	1	persistent	2	0	0
