gene	contig	start	stop	strand	family	nb_copy_in_org	partition	persistent_neighbors	shell_neighbors	cloud_neighbors
GCF_009296145.1_ASM929614v1_CDS_0001	NZ_CP044018.1	61	1380	+	GCF_009914475.1_ASM991447v1_CDS_2298	1	persistent	2	0	0
GCF_009296145.1_ASM929614v1_CDS_0002	NZ_CP044018.1	1491	2639	+	GCF_009914435.1_ASM991443v1_CDS_0002	1	persistent	2	0	0
GCF_009296145.1_ASM929614v1_CDS_0003	NZ_CP044018.1	2664	3746	+	GCF_009914475.1_ASM991447v1_CDS_2296	1	persistent	2	0	0
GCF_009296145.1_ASM929614v1_CDS_0004	NZ_CP044018.1	3789	6257	+	GCF_009914475.1_ASM991447v1_CDS_2295	1	persistent	3	0	1
GCF_009296145.1_ASM929614v1_CDS_0005	NZ_CP044018.1	6548	7777	+	GCF_002953575.2_ASM295357v2_CDS_2128	1	cloud	24	0	8
GCF_009296145.1_ASM929614v1_CDS_0006	NZ_CP044018.1	7887	9074	+	GCF_009296145.1_ASM929614v1_CDS_0006	1	cloud	1	0	1
GCF_009296145.1_ASM929614v1_CDS_0007	NZ_CP044018.1	9132	10268	-	GCF_009914475.1_ASM991447v1_CDS_2294	1	persistent	3	1	2
GCF_009296145.1_ASM929614v1_CDS_0008	NZ_CP044018.1	10579	12516	-	GCF_009296145.1_ASM929614v1_CDS_0008	1	persistent	3	1	1
GCF_009296145.1_ASM929614v1_CDS_0009	NZ_CP044018.1	12770	13756	+	GCF_009914435.1_ASM991443v1_CDS_0010	1	persistent	4	0	0
GCF_009296145.1_ASM929614v1_CDS_0010	NZ_CP044018.1	14014	14439	+	GCF_009914415.1_ASM991441v1_CDS_0066	2	persistent	3	0	0
GCF_009296145.1_ASM929614v1_CDS_0011	NZ_CP044018.1	14418	15023	+	GCF_009914415.1_ASM991441v1_CDS_0066	2	persistent	3	0	0
GCF_009296145.1_ASM929614v1_CDS_0012	NZ_CP044018.1	15329	16336	+	GCF_009914415.1_ASM991441v1_CDS_0067	1	persistent	3	0	0
GCF_009296145.1_ASM929614v1_CDS_0013	NZ_CP044018.1	16459	16794	+	GCF_009914415.1_ASM991441v1_CDS_0068	1	persistent	2	0	0
GCF_009296145.1_ASM929614v1_CDS_0014	NZ_CP044018.1	16868	17995	-	GCF_009914395.1_ASM991439v1_CDS_0013	1	persistent	2	0	0
GCF_009296145.1_ASM929614v1_CDS_0015	NZ_CP044018.1	18059	19291	+	GCF_002953575.2_ASM295357v2_CDS_0013	1	persistent	3	1	0
GCF_009296145.1_ASM929614v1_CDS_0016	NZ_CP044018.1	19886	20335	-	GCF_009914395.1_ASM991439v1_CDS_0303	7	persistent	17	1	1
GCF_009296145.1_ASM929614v1_CDS_0017	NZ_CP044018.1	20408	20830	+	GCF_009914395.1_ASM991439v1_CDS_2774	9	persistent	21	1	2
GCF_009296145.1_ASM929614v1_CDS_0018	NZ_CP044018.1	21013	21798	+	GCF_009914395.1_ASM991439v1_CDS_2774	9	persistent	21	1	2
GCF_009296145.1_ASM929614v1_CDS_0019	NZ_CP044018.1	21918	22049	+	GCF_002953575.2_ASM295357v2_CDS_0014	1	shell	3	0	0
